0	0	3	REGA	No	0	200	24	0	6.675671129	5.290887012	NA	6.85	5.65
0	0	3	REGA	No	0	200	48	0	6.788204537	6.617432791	NA	6.85	5.65
0	0	3	REGA	No	0	200	72	0	7.910725286	8.594246109	NA	6.85	5.65
0	0	3	REGA	No	0	200	96	0	8.960099319	9.638389985	NA	6.85	5.65
0	0	3	REGA	No	0	200	120	0	9.368032924	9.541778808	NA	6.85	5.65
0	0	3	REGA	No	0	200	144	0	9.702819814	9.653253243	NA	6.85	5.65
0	0	3	REGA	No	0	200	168	0	9.728139831	9.251945276	NA	6.85	5.65
0	0	3	REGA	No	0	200	192	0	9.908193284	9.538062993	NA	6.85	5.65
0	0	3	REGA	No	0	200	216	0	9.933513301	9.315114123	NA	6.85	5.65
0	0	3	REGA	No	0	200	240	0	9.126086096	9.214787131	NA	6.85	5.65
0	0	4	REGA	No	0	200	24	0	6.675671129	5.290887012	NA	6.85	5.65
0	0	4	REGA	No	0	200	48	0	7.125804762	6.766065372	NA	6.85	5.65
0	0	4	REGA	No	0	200	72	0	6.675671129	5.290887012	NA	6.85	5.65
0	0	4	REGA	No	0	200	96	0	9.04168604	9.571505324	NA	6.85	5.65
0	0	4	REGA	No	0	200	120	0	9.449619645	9.660684872	NA	6.85	5.65
0	0	4	REGA	No	0	200	144	0	9.685939803	9.56035788	NA	6.85	5.65
0	0	4	REGA	No	0	200	168	0	9.7815932	9.22221876	NA	6.85	5.65
0	0	4	REGA	No	0	200	192	0	9.874433262	9.389430413	NA	6.85	5.65
0	0	4	REGA	No	0	200	216	0	9.753459848	9.129323398	NA	6.85	5.65
0	0	4	REGA	No	0	200	240	0	9.171099459	9.203639688	NA	6.85	5.65
0	0	5	REGA	No	0	200	24	0	6.675671129	5.290887012	NA	6.85	5.65
0	0	5	REGA	No	0	200	48	0	6.675671129	6.818086775	NA	6.85	5.65
0	0	5	REGA	No	0	200	72	0	7.933231967	8.467908416	NA	6.85	5.65
0	0	5	REGA	No	0	200	96	0	8.97697933	9.534347179	NA	6.85	5.65
0	0	5	REGA	No	0	200	120	0	9.514326355	9.567789509	NA	6.85	5.65
0	0	5	REGA	No	0	200	144	0	9.7815932	9.508336477	NA	6.85	5.65
0	0	5	REGA	No	0	200	168	0	9.784406535	9.255661091	NA	6.85	5.65
0	0	5	REGA	No	0	200	192	0	9.865993256	9.18877643	NA	6.85	5.65
0	0	5	REGA	No	0	200	216	0	9.85192658	9.14790247	NA	6.85	5.65
0	0	5	REGA	No	0	200	240	0	9.033246034	9.170197357	NA	6.85	5.65
0	1	0	REGA	No	0.00000256	200	24	0	6.675671129	5.290887012	NA	6.85	5.65
0	1	0	REGA	No	0.00000256	200	48	0	6.675671129	6.472516026	NA	6.85	5.65
0	1	0	REGA	No	0.00000256	200	72	0	7.772871861	8.226380473	NA	6.85	5.65
0	1	0	REGA	No	0.00000256	200	96	0	8.732219167	9.541778808	NA	6.85	5.65
0	1	0	REGA	No	0.00000256	200	120	0	9.353966248	9.541778808	NA	6.85	5.65
0	1	0	REGA	No	0.00000256	200	144	0	9.65217978	9.434020187	NA	6.85	5.65
0	1	0	REGA	No	0.00000256	200	168	0	9.519953025	9.162765728	NA	6.85	5.65
0	1	0	REGA	No	0.00000256	200	192	0	9.888499938	9.311398309	NA	6.85	5.65
0	1	0	REGA	No	0.00000256	200	216	0	9.832233233	9.043859664	NA	6.85	5.65
0	1	0	REGA	No	0.00000256	200	240	0	9.210486152	9.088449438	NA	6.85	5.65
0	1	1	REGA	No	0.00000256	200	24	0	6.675671129	5.290887012	NA	6.85	5.65
0	1	1	REGA	No	0.00000256	200	48	0	6.675671129	6.59142209	NA	6.85	5.65
0	1	1	REGA	No	0.00000256	200	72	0	7.739111838	8.241243731	NA	6.85	5.65
0	1	1	REGA	No	0.00000256	200	96	0	8.884139268	9.463746703	NA	6.85	5.65
0	1	1	REGA	No	0.00000256	200	120	0	9.362406254	9.735001162	NA	6.85	5.65
0	1	1	REGA	No	0.00000256	200	144	0	9.429926299	9.738716977	NA	6.85	5.65
0	1	1	REGA	No	0.00000256	200	168	0	9.700006479	9.107028511	NA	6.85	5.65
0	1	1	REGA	No	0.00000256	200	192	0	9.967273323	9.010417334	NA	6.85	5.65
0	1	1	REGA	No	0.00000256	200	216	0	9.877246597	9.07358618	NA	6.85	5.65
0	1	1	REGA	No	0.00000256	200	240	0	9.179539465	9.125607583	NA	6.85	5.65
0	1	2	REGA	No	0.00000256	200	24	0	6.675671129	5.290887012	NA	6.85	5.65
0	1	2	REGA	No	0.00000256	200	48	0	6.675671129	6.632296049	NA	6.85	5.65
0	1	2	REGA	No	0.00000256	200	72	0	7.823511894	8.222664658	NA	6.85	5.65
0	1	2	REGA	No	0.00000256	200	96	0	8.901019279	9.493473219	NA	6.85	5.65
0	1	2	REGA	No	0.00000256	200	120	0	9.472126327	9.645821614	NA	6.85	5.65
0	1	2	REGA	No	0.00000256	200	144	0	9.601539746	9.597516026	NA	6.85	5.65
0	1	2	REGA	No	0.00000256	200	168	0	9.700006479	9.084733624	NA	6.85	5.65
0	1	2	REGA	No	0.00000256	200	192	0	9.846299909	9.259376905	NA	6.85	5.65
0	1	2	REGA	No	0.00000256	200	216	0	9.885686602	9.058722922	NA	6.85	5.65
0	1	2	REGA	No	0.00000256	200	240	0	9.027619364	9.166481543	NA	6.85	5.65
0	1	3	REGA	No	0.00000256	200	24	0	6.675671129	5.290887012	NA	6.85	5.65
0	1	3	REGA	No	0.00000256	200	48	0	6.675671129	6.621148606	NA	6.85	5.65
0	1	3	REGA	No	0.00000256	200	72	0	7.907911951	8.378728867	NA	6.85	5.65
0	1	3	REGA	No	0.00000256	200	96	0	8.962912654	9.627242542	NA	6.85	5.65
0	1	3	REGA	No	0.00000256	200	120	0	9.443992975	9.593800211	NA	6.85	5.65
0	1	3	REGA	No	0.00000256	200	144	0	9.621233093	9.352272268	NA	6.85	5.65
0	1	3	REGA	No	0.00000256	200	168	0	9.739393172	9.281671792	NA	6.85	5.65
0	1	3	REGA	No	0.00000256	200	192	0	9.714073155	9.14790247	NA	6.85	5.65
0	1	3	REGA	No	0.00000256	200	216	0	9.78721987	9.062438737	NA	6.85	5.65
0	1	3	REGA	No	0.00000256	200	240	0	8.974165995	9.129323398	NA	6.85	5.65
0	2	0	REGA	No	0.0000128	200	24	0	6.675671129	5.290887012	NA	6.85	5.65
0	2	0	REGA	No	0.0000128	200	48	0	6.675671129	6.539400687	NA	6.85	5.65
0	2	0	REGA	No	0.0000128	200	72	0	7.812258553	8.044305562	NA	6.85	5.65
0	2	0	REGA	No	0.0000128	200	96	0	8.625312429	9.545494622	NA	6.85	5.65
0	2	0	REGA	No	0.0000128	200	120	0	9.230179499	9.761011864	NA	6.85	5.65
0	2	0	REGA	No	0.0000128	200	144	0	9.460872986	9.582652768	NA	6.85	5.65
0	2	0	REGA	No	0.0000128	200	168	0	9.700006479	9.367135526	NA	6.85	5.65
0	2	0	REGA	No	0.0000128	200	192	0	9.804099881	9.456315074	NA	6.85	5.65
0	2	0	REGA	No	0.0000128	200	216	0	9.837859904	9.125607583	NA	6.85	5.65
0	2	0	REGA	No	0.0000128	200	240	0	9.013552688	9.166481543	NA	6.85	5.65
0	2	1	REGA	No	0.0000128	200	24	0	6.675671129	5.290887012	NA	6.85	5.65
0	2	1	REGA	No	0.0000128	200	48	0	6.675671129	6.743770485	NA	6.85	5.65
0	2	1	REGA	No	0.0000128	200	72	0	6.675671129	7.962557643	NA	6.85	5.65
0	2	1	REGA	No	0.0000128	200	96	0	8.698459144	9.467462518	NA	6.85	5.65
0	2	1	REGA	No	0.0000128	200	120	0	9.151406113	9.571505324	NA	6.85	5.65
0	2	1	REGA	No	0.0000128	200	144	0	9.550899713	9.820464896	NA	6.85	5.65
0	2	1	REGA	No	0.0000128	200	168	0	9.624046428	9.326261567	NA	6.85	5.65
0	2	1	REGA	No	0.0000128	200	192	0	9.826606563	9.07358618	NA	6.85	5.65
0	2	1	REGA	No	0.0000128	200	216	0	9.902566614	9.18877643	NA	6.85	5.65
0	2	1	REGA	No	0.0000128	200	240	0	9.002299347	9.092165253	NA	6.85	5.65
0	2	2	REGA	No	0.0000128	200	24	0	6.675671129	5.290887012	NA	6.85	5.65
0	2	2	REGA	No	0.0000128	200	48	0	6.675671129	6.25328297	NA	6.85	5.65
0	2	2	REGA	No	0.0000128	200	72	0	6.675671129	8.01829486	NA	6.85	5.65
0	2	2	REGA	No	0.0000128	200	96	0	8.594365742	9.460030889	NA	6.85	5.65
0	2	2	REGA	No	0.0000128	200	120	0	9.024806028	9.74986442	NA	6.85	5.65
0	2	2	REGA	No	0.0000128	200	144	0	9.458059651	9.787022565	NA	6.85	5.65
0	2	2	REGA	No	0.0000128	200	168	0	9.72251316	9.430304373	NA	6.85	5.65
0	2	2	REGA	No	0.0000128	200	192	0	9.688753138	9.422872744	NA	6.85	5.65
0	2	2	REGA	No	0.0000128	200	216	0	9.773153194	9.07358618	NA	6.85	5.65
0	2	2	REGA	No	0.0000128	200	240	0	9.069819392	9.192492244	NA	6.85	5.65
0	2	3	REGA	No	0.0000128	200	24	0	6.675671129	5.290887012	NA	6.85	5.65
0	2	3	REGA	No	0.0000128	200	48	0	6.675671129	6.509674171	NA	6.85	5.65
0	2	3	REGA	No	0.0000128	200	72	0	6.675671129	8.278401876	NA	6.85	5.65
0	2	3	REGA	No	0.0000128	200	96	0	8.732219167	9.448883445	NA	6.85	5.65
0	2	3	REGA	No	0.0000128	200	120	0	9.081072733	9.727569533	NA	6.85	5.65
0	2	3	REGA	No	0.0000128	200	144	0	9.51151302	9.649537429	NA	6.85	5.65
0	2	3	REGA	No	0.0000128	200	168	0	9.683126467	9.322545752	NA	6.85	5.65
0	2	3	REGA	No	0.0000128	200	192	0	9.702819814	9.341124825	NA	6.85	5.65
0	2	3	REGA	No	0.0000128	200	216	0	9.85755325	9.159049914	NA	6.85	5.65
0	2	3	REGA	No	0.0000128	200	240	0	9.072632727	9.118175954	NA	6.85	5.65
0	3	0	REGA	No	0.000064	200	24	0	6.675671129	5.290887012	NA	6.85	5.65
0	3	0	REGA	No	0.000064	200	48	0	6.675671129	5.290887012	NA	6.85	5.65
0	3	0	REGA	No	0.000064	200	72	0	6.675671129	5.290887012	NA	6.85	5.65
0	3	0	REGA	No	0.000064	200	96	0	7.471844993	8.01829486	NA	6.85	5.65
0	3	0	REGA	No	0.000064	200	120	0	6.675671129	5.290887012	NA	6.85	5.65
0	3	0	REGA	No	0.000064	200	144	0	7.907911951	8.048021376	NA	6.85	5.65
0	3	0	REGA	No	0.000064	200	168	0	8.476205663	9.084733624	NA	6.85	5.65
0	3	0	REGA	No	0.000064	200	192	0	8.988232671	9.467462518	NA	6.85	5.65
0	3	0	REGA	No	0.000064	200	216	0	9.649366445	9.820464896	NA	6.85	5.65
0	3	0	REGA	No	0.000064	200	240	0	8.91227262	9.26309272	NA	6.85	5.65
0	3	1	REGA	No	0.000064	200	24	0	6.675671129	5.290887012	NA	6.85	5.65
0	3	1	REGA	No	0.000064	200	48	0	6.675671129	5.290887012	NA	6.85	5.65
0	3	1	REGA	No	0.000064	200	72	0	6.675671129	5.714489866	NA	6.85	5.65
0	3	1	REGA	No	0.000064	200	96	0	7.151124779	6.769781186	NA	6.85	5.65
0	3	1	REGA	No	0.000064	200	120	0	7.764431855	8.564519593	NA	6.85	5.65
0	3	1	REGA	No	0.000064	200	144	0	8.659072451	9.26309272	NA	6.85	5.65
0	3	1	REGA	No	0.000064	200	168	0	7.440898306	9.04014385	NA	6.85	5.65
0	3	1	REGA	No	0.000064	200	192	0	9.458059651	9.720137904	NA	6.85	5.65
0	3	1	REGA	No	0.000064	200	216	0	9.770339859	9.649537429	NA	6.85	5.65
0	3	1	REGA	No	0.000064	200	240	0	9.021992693	9.277955978	NA	6.85	5.65
0	3	2	REGA	No	0.000064	200	24	0	6.675671129	5.290887012	NA	6.85	5.65
0	3	2	REGA	No	0.000064	200	48	0	6.675671129	5.290887012	NA	6.85	5.65
0	3	2	REGA	No	0.000064	200	72	0	6.675671129	5.491540996	NA	6.85	5.65
0	3	2	REGA	No	0.000064	200	96	0	7.024524695	6.602569533	NA	6.85	5.65
0	3	2	REGA	No	0.000064	200	120	0	7.786938537	7.642997595	NA	6.85	5.65
0	3	2	REGA	No	0.000064	200	144	0	8.464952322	9.11446014	NA	6.85	5.65
0	3	2	REGA	No	0.000064	200	168	0	8.434005635	8.984406632	NA	6.85	5.65
0	3	2	REGA	No	0.000064	200	192	0	9.556526383	10.14002494	NA	6.85	5.65
0	3	2	REGA	No	0.000064	200	216	0	9.837859904	9.519483921	NA	6.85	5.65
0	3	2	REGA	No	0.000064	200	240	0	8.751912513	9.155334099	NA	6.85	5.65
0	3	3	REGA	No	0.000064	200	24	0	6.675671129	5.290887012	NA	6.85	5.65
0	3	3	REGA	No	0.000064	200	48	0	6.675671129	5.290887012	NA	6.85	5.65
0	3	3	REGA	No	0.000064	200	72	0	6.675671129	5.577004729	NA	6.85	5.65
0	3	3	REGA	No	0.000064	200	96	0	7.283351534	7.104204492	NA	6.85	5.65
0	3	3	REGA	No	0.000064	200	120	0	7.308671551	7.431196168	NA	6.85	5.65
0	3	3	REGA	No	0.000064	200	144	0	8.200498812	8.824626608	NA	6.85	5.65
0	3	3	REGA	No	0.000064	200	168	0	8.692832474	9.173913172	NA	6.85	5.65
0	3	3	REGA	No	0.000064	200	192	0	9.486193003	10.0768561	NA	6.85	5.65
0	3	3	REGA	No	0.000064	200	216	0	9.570593059	9.567789509	NA	6.85	5.65
0	3	3	REGA	No	0.000064	200	240	0	9.069819392	9.45259926	NA	6.85	5.65
0	4	0	REGA	No	0.00032	200	24	0	6.675671129	5.290887012	NA	6.85	5.65
0	4	0	REGA	No	0.00032	200	48	0	6.675671129	5.290887012	NA	6.85	5.65
0	4	0	REGA	No	0.00032	200	72	0	6.675671129	5.290887012	NA	6.85	5.65
0	4	0	REGA	No	0.00032	200	96	0	6.675671129	5.290887012	NA	6.85	5.65
0	4	0	REGA	No	0.00032	200	120	0	6.675671129	5.290887012	NA	6.85	5.65
0	4	0	REGA	No	0.00032	200	144	0	6.675671129	5.290887012	NA	6.85	5.65
0	4	0	REGA	No	0.00032	200	168	0	9.11201942	9.590084397	NA	6.85	5.65
0	4	0	REGA	No	0.00032	200	192	0	6.675671129	5.290887012	NA	6.85	5.65
0	4	0	REGA	No	0.00032	200	216	0	6.675671129	5.655036834	NA	6.85	5.65
0	4	0	REGA	No	0.00032	200	240	0	6.675671129	5.666184278	NA	6.85	5.65
0	4	1	REGA	No	0.00032	200	24	0	6.675671129	5.290887012	NA	6.85	5.65
0	4	1	REGA	No	0.00032	200	48	0	6.675671129	5.290887012	NA	6.85	5.65
0	4	1	REGA	No	0.00032	200	72	0	6.675671129	5.290887012	NA	6.85	5.65
0	4	1	REGA	No	0.00032	200	96	0	6.675671129	5.290887012	NA	6.85	5.65
0	4	1	REGA	No	0.00032	200	120	0	6.675671129	5.290887012	NA	6.85	5.65
0	4	1	REGA	No	0.00032	200	144	0	6.675671129	5.290887012	NA	6.85	5.65
0	4	1	REGA	No	0.00032	200	168	0	6.675671129	9.664400687	NA	6.85	5.65
0	4	1	REGA	No	0.00032	200	192	0	9.604353082	5.290887012	NA	6.85	5.65
0	4	1	REGA	No	0.00032	200	216	0	6.675671129	5.669900092	NA	6.85	5.65
0	4	1	REGA	No	0.00032	200	240	0	6.675671129	5.543562399	NA	6.85	5.65
0	4	2	REGA	No	0.00032	200	24	0	6.675671129	5.290887012	NA	6.85	5.65
0	4	2	REGA	No	0.00032	200	48	0	6.675671129	5.290887012	NA	6.85	5.65
0	4	2	REGA	No	0.00032	200	72	0	6.675671129	5.290887012	NA	6.85	5.65
0	4	2	REGA	No	0.00032	200	96	0	6.675671129	5.290887012	NA	6.85	5.65
0	4	2	REGA	No	0.00032	200	120	0	6.675671129	5.290887012	NA	6.85	5.65
0	4	2	REGA	No	0.00032	200	144	0	6.675671129	5.290887012	NA	6.85	5.65
0	4	2	REGA	No	0.00032	200	168	0	6.675671129	5.290887012	NA	6.85	5.65
0	4	2	REGA	No	0.00032	200	192	0	6.675671129	5.290887012	NA	6.85	5.65
0	4	2	REGA	No	0.00032	200	216	0	6.675671129	5.454382851	NA	6.85	5.65
0	4	2	REGA	No	0.00032	200	240	0	6.675671129	5.290887012	NA	6.85	5.65
0	4	3	REGA	No	0.00032	200	24	0	6.675671129	5.290887012	NA	6.85	5.65
0	4	3	REGA	No	0.00032	200	48	0	6.675671129	5.290887012	NA	6.85	5.65
0	4	3	REGA	No	0.00032	200	72	0	6.675671129	5.733068939	NA	6.85	5.65
0	4	3	REGA	No	0.00032	200	96	0	6.675671129	5.290887012	NA	6.85	5.65
0	4	3	REGA	No	0.00032	200	120	0	6.675671129	5.290887012	NA	6.85	5.65
0	4	3	REGA	No	0.00032	200	144	0	6.675671129	5.290887012	NA	6.85	5.65
0	4	3	REGA	No	0.00032	200	168	0	6.675671129	5.290887012	NA	6.85	5.65
0	4	3	REGA	No	0.00032	200	192	0	6.675671129	5.290887012	NA	6.85	5.65
0	4	3	REGA	No	0.00032	200	216	0	6.675671129	5.755363826	NA	6.85	5.65
0	4	3	REGA	No	0.00032	200	240	0	6.675671129	5.718205681	NA	6.85	5.65
0	5	0	REGA	No	0.0016	200	24	0	6.675671129	5.290887012	NA	6.85	5.65
0	5	0	REGA	No	0.0016	200	48	0	6.675671129	5.290887012	NA	6.85	5.65
0	5	0	REGA	No	0.0016	200	72	0	6.675671129	5.290887012	NA	6.85	5.65
0	5	0	REGA	No	0.0016	200	96	0	6.675671129	5.290887012	NA	6.85	5.65
0	5	0	REGA	No	0.0016	200	120	0	7.620951759	7.412617096	NA	6.85	5.65
0	5	0	REGA	No	0.0016	200	144	0	6.675671129	5.290887012	NA	6.85	5.65
0	5	0	REGA	No	0.0016	200	168	0	6.675671129	5.290887012	NA	6.85	5.65
0	5	0	REGA	No	0.0016	200	192	0	6.675671129	5.290887012	NA	6.85	5.65
0	5	0	REGA	No	0.0016	200	216	0	6.675671129	5.290887012	NA	6.85	5.65
0	5	0	REGA	No	0.0016	200	240	0	6.675671129	5.632741947	NA	6.85	5.65
0	5	1	REGA	No	0.0016	200	24	0	6.675671129	5.290887012	NA	6.85	5.65
0	5	1	REGA	No	0.0016	200	48	0	6.675671129	5.290887012	NA	6.85	5.65
0	5	1	REGA	No	0.0016	200	72	0	6.675671129	5.290887012	NA	6.85	5.65
0	5	1	REGA	No	0.0016	200	96	0	6.675671129	5.290887012	NA	6.85	5.65
0	5	1	REGA	No	0.0016	200	120	0	6.675671129	5.290887012	NA	6.85	5.65
0	5	1	REGA	No	0.0016	200	144	0	6.675671129	5.290887012	NA	6.85	5.65
0	5	1	REGA	No	0.0016	200	168	0	6.675671129	5.290887012	NA	6.85	5.65
0	5	1	REGA	No	0.0016	200	192	0	6.675671129	5.290887012	NA	6.85	5.65
0	5	1	REGA	No	0.0016	200	216	0	6.675671129	5.290887012	NA	6.85	5.65
0	5	1	REGA	No	0.0016	200	240	0	6.675671129	5.290887012	NA	6.85	5.65
0	5	2	REGA	No	0.0016	200	24	0	6.675671129	5.290887012	NA	6.85	5.65
0	5	2	REGA	No	0.0016	200	48	0	6.675671129	5.290887012	NA	6.85	5.65
0	5	2	REGA	No	0.0016	200	72	0	6.675671129	5.290887012	NA	6.85	5.65
0	5	2	REGA	No	0.0016	200	96	0	6.675671129	5.290887012	NA	6.85	5.65
0	5	2	REGA	No	0.0016	200	120	0	6.675671129	5.290887012	NA	6.85	5.65
0	5	2	REGA	No	0.0016	200	144	0	6.675671129	5.290887012	NA	6.85	5.65
0	5	2	REGA	No	0.0016	200	168	0	6.675671129	5.290887012	NA	6.85	5.65
0	5	2	REGA	No	0.0016	200	192	0	6.675671129	5.290887012	NA	6.85	5.65
0	5	2	REGA	No	0.0016	200	216	0	6.675671129	5.591867988	NA	6.85	5.65
0	5	2	REGA	No	0.0016	200	240	0	6.675671129	5.49525681	NA	6.85	5.65
0	5	3	REGA	No	0.0016	200	24	0	6.675671129	5.290887012	NA	6.85	5.65
0	5	3	REGA	No	0.0016	200	48	0	6.675671129	5.290887012	NA	6.85	5.65
0	5	3	REGA	No	0.0016	200	72	0	6.675671129	5.290887012	NA	6.85	5.65
0	5	3	REGA	No	0.0016	200	96	0	6.675671129	5.290887012	NA	6.85	5.65
0	5	3	REGA	No	0.0016	200	120	0	6.675671129	5.290887012	NA	6.85	5.65
0	5	3	REGA	No	0.0016	200	144	0	6.675671129	5.290887012	NA	6.85	5.65
0	5	3	REGA	No	0.0016	200	168	0	6.675671129	5.290887012	NA	6.85	5.65
0	5	3	REGA	No	0.0016	200	192	0	6.675671129	5.290887012	NA	6.85	5.65
0	5	3	REGA	No	0.0016	200	216	0	6.675671129	5.443235407	NA	6.85	5.65
0	5	3	REGA	No	0.0016	200	240	0	6.675671129	5.621594504	NA	6.85	5.65
0	6	0	REGA	No	0.008	200	24	0	6.675671129	5.290887012	NA	6.85	5.65
0	6	0	REGA	No	0.008	200	48	0	6.675671129	5.290887012	NA	6.85	5.65
0	6	0	REGA	No	0.008	200	72	0	6.675671129	5.290887012	NA	6.85	5.65
0	6	0	REGA	No	0.008	200	96	0	6.675671129	5.290887012	NA	6.85	5.65
0	6	0	REGA	No	0.008	200	120	0	6.675671129	5.290887012	NA	6.85	5.65
0	6	0	REGA	No	0.008	200	144	0	6.675671129	5.290887012	NA	6.85	5.65
0	6	0	REGA	No	0.008	200	168	0	6.675671129	5.290887012	NA	6.85	5.65
0	6	0	REGA	No	0.008	200	192	0	6.675671129	5.290887012	NA	6.85	5.65
0	6	0	REGA	No	0.008	200	216	0	6.675671129	5.290887012	NA	6.85	5.65
0	6	0	REGA	No	0.008	200	240	0	6.675671129	5.599299617	NA	6.85	5.65
0	6	1	REGA	No	0.008	200	24	0	6.675671129	5.290887012	NA	6.85	5.65
0	6	1	REGA	No	0.008	200	48	0	6.675671129	5.290887012	NA	6.85	5.65
0	6	1	REGA	No	0.008	200	72	0	6.675671129	5.290887012	NA	6.85	5.65
0	6	1	REGA	No	0.008	200	96	0	6.675671129	5.290887012	NA	6.85	5.65
0	6	1	REGA	No	0.008	200	120	0	6.675671129	5.290887012	NA	6.85	5.65
0	6	1	REGA	No	0.008	200	144	0	6.675671129	5.290887012	NA	6.85	5.65
0	6	1	REGA	No	0.008	200	168	0	6.675671129	5.290887012	NA	6.85	5.65
0	6	1	REGA	No	0.008	200	192	0	6.675671129	5.290887012	NA	6.85	5.65
0	6	1	REGA	No	0.008	200	216	0	6.675671129	5.290887012	NA	6.85	5.65
0	6	1	REGA	No	0.008	200	240	0	6.675671129	5.290887012	NA	6.85	5.65
0	6	2	REGA	No	0.008	200	24	0	6.675671129	5.290887012	NA	6.85	5.65
0	6	2	REGA	No	0.008	200	48	0	6.675671129	5.290887012	NA	6.85	5.65
0	6	2	REGA	No	0.008	200	72	0	6.675671129	5.290887012	NA	6.85	5.65
0	6	2	REGA	No	0.008	200	96	0	6.675671129	5.290887012	NA	6.85	5.65
0	6	2	REGA	No	0.008	200	120	0	6.675671129	5.290887012	NA	6.85	5.65
0	6	2	REGA	No	0.008	200	144	0	6.675671129	5.290887012	NA	6.85	5.65
0	6	2	REGA	No	0.008	200	168	0	6.675671129	5.290887012	NA	6.85	5.65
0	6	2	REGA	No	0.008	200	192	0	6.675671129	5.290887012	NA	6.85	5.65
0	6	2	REGA	No	0.008	200	216	0	6.675671129	5.290887012	NA	6.85	5.65
0	6	2	REGA	No	0.008	200	240	0	6.675671129	5.290887012	NA	6.85	5.65
0	6	3	REGA	No	0.008	200	24	0	6.675671129	5.290887012	NA	6.85	5.65
0	6	3	REGA	No	0.008	200	48	0	6.675671129	5.290887012	NA	6.85	5.65
0	6	3	REGA	No	0.008	200	72	0	6.675671129	5.290887012	NA	6.85	5.65
0	6	3	REGA	No	0.008	200	96	0	6.675671129	5.290887012	NA	6.85	5.65
0	6	3	REGA	No	0.008	200	120	0	6.675671129	5.290887012	NA	6.85	5.65
0	6	3	REGA	No	0.008	200	144	0	6.675671129	5.290887012	NA	6.85	5.65
0	6	3	REGA	No	0.008	200	168	0	6.675671129	5.290887012	NA	6.85	5.65
0	6	3	REGA	No	0.008	200	192	0	6.675671129	5.290887012	NA	6.85	5.65
0	6	3	REGA	No	0.008	200	216	0	6.675671129	5.290887012	NA	6.85	5.65
0	6	3	REGA	No	0.008	200	240	0	6.675671129	5.733068939	NA	6.85	5.65
1	0	0	REGA	Yes	0	200	24	0	6.675671129	5.290887012	NA	6.85	5.65
1	0	0	REGA	Yes	0	200	48	0	6.861351253	6.751202114	NA	6.85	5.65
1	0	0	REGA	Yes	0	200	72	0	7.916351956	8.531077262	NA	6.85	5.65
1	0	0	REGA	Yes	0	200	96	0	8.892579274	9.645821614	NA	6.85	5.65
1	0	0	REGA	Yes	0	200	120	0	9.427112963	9.894781186	NA	6.85	5.65
1	0	0	REGA	Yes	0	200	144	0	9.531206366	9.801885823	NA	6.85	5.65
1	0	0	REGA	Yes	0	200	168	0	9.714073155	9.177628986	NA	6.85	5.65
